관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
대전광역시 대덕구청,대전광역시 대덕구 신탄진로810번길 68,대전광역시 대덕구 신탄진동 132-1,어린이보호,2,130,,30,Jun.14,042-608-6097,36.4497219,127.432939,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 신탄진로796번길 70,대전광역시 대덕구 신탄진동 136-1,어린이보호,1,130,,30,Oct.10,042-608-6097,36.4491619,127.4330104,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 신탄진로790번길 18,대전광역시 대덕구 신탄진동 154-22,어린이보호,1,130,,30,Oct.10,042-608-6097,36.4481964,127.431184,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대덕대로1627번길 58,대전광역시 대덕구 신탄진동 113-6,생활방범,2,130,,30,Mar.16,042-608-6097,36.4534113,127.4275094,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 신탄진로778번길 55,대전광역시 대덕구 신탄진동 156-13,생활방범,1,130,,30,Oct.10,042-608-6097,36.4472909,127.4327695,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 석봉로30번안길 55-23,대전광역시 대덕구 석봉동 179-21,생활방범,1,130,,30,Oct.10,042-608-6097,36.4462122,127.428048,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대덕대로1593번길 28,대전광역시 대덕구 석봉동 202-1,생활방범,1,130,,30,Oct.10,042-608-6097,36.4516224,127.4256129,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 석봉로3번길 30,대전광역시 대덕구 석봉동 308-19,어린이보호,1,130,,30,Oct.10,042-608-6097,36.4481182,127.4217537,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 석봉로37번길 46-13,대전광역시 대덕구 석봉동 417-15,생활방범,1,130,,30,Oct.10,042-608-6097,36.4494554,127.4265958,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로173번길 1,대전광역시 대덕구 덕암동 64-4,생활방범,1,130,,30,Oct.10,042-608-6097,36.4362996,127.4214945,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암북로22번길 50,대전광역시 대덕구 덕암동 7-17,어린이보호,2,130,,30,Dec.17,042-608-6097,36.445258,127.421674,2019.3.31
대전광역시 대덕구청,,대전광역시 대덕구 덕암동 17-29,어린이보호,1,130,,30,Oct.10,042-608-6097,36.4426164,127.4258822,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로233번길 36,대전광역시 대덕구 덕암동 19-12,어린이보호,1,130,,30,Oct.10,042-608-6097,36.4414134,127.4222953,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로195번길 41,대전광역시 대덕구 덕암동 61-1,어린이보호,1,130,,30,Oct.10,042-608-6097,36.4383912,127.4205468,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로137번길 11,대전광역시 대덕구 덕암동 108-1,어린이보호,1,130,,30,Oct.10,042-608-6097,36.4334044,127.420587,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로162번길 34,대전광역시 대덕구 평촌동 833-1,어린이보호,1,130,,30,Oct.10,042-608-6097,36.4346155,127.4237902,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로181번길 46-1,대전광역시 대덕구 덕암동 227-1,생활방범,1,130,,30,Oct.10,042-608-6097,36.4369389,127.4201353,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 평촌동 535-5,대전광역시 대덕구 평촌동 535-5,생활방범,1,130,,30,Oct.10,042-608-6097,36.4369418,127.4245902,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대덕대로1454번길 89,대전광역시 대덕구 목상동 864-7,생활방범,1,130,,30,Oct.10,042-608-6097,36.4440789,127.4108794,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대덕대로1486번길 180,대전광역시 대덕구 목상동 864-3,어린이보호,1,200,,30,Dec.15,042-608-6097,36.4447225,127.4111732,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대덕대로1508번길 22,대전광역시 대덕구 목상동 213-3,어린이보호,1,130,,30,Oct.10,042-608-6097,36.4480305,127.4155102,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대덕대로1508번길 45,대전광역시 대덕구 목상동 201-3,어린이보호,1,130,,30,Oct.10,042-608-6097,36.4471785,127.4147151,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 문평동 80-1,대전광역시 대덕구 문평동 80-1,어린이보호,1,130,,30,Oct.10,042-608-6097,36.4464123,127.4046055,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 오정로23번길 31,대전광역시 대덕구 오정동 315-2,어린이보호,1,130,,30,May.11,042-608-6097,36.3488734,127.4127591,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대전로 1348,대전광역시 대덕구 읍내동 324-5,어린이보호,1,130,,30,May.11,042-608-6097,36.3743636,127.4206916,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 송촌로 41,대전광역시 대덕구 송촌동 224-12,어린이보호,1,130,,30,May.11,042-608-6097,36.3587528,127.441393,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 계족로663번길 34,대전광역시 대덕구 법동 283-1,어린이보호,1,130,,30,May.11,042-608-6097,36.3712222,127.4247373,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 쌍청당로35번길 26,대전광역시 대덕구 법동 209-4,어린이보호,1,130,,30,May.11,042-608-6097,36.3653998,127.4332566,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 동춘당로 161,대전광역시 대덕구 법동 194-4,어린이보호,1,130,,30,May.11,042-608-6097,36.367995,127.4337296,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로125번길 12,대전광역시 대덕구 덕암동 108-8,어린이보호,1,130,,30,May.11,042-608-6097,36.4323916,127.4197833,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로 135,대전광역시 대덕구 덕암동 108-2,어린이보호,1,130,,30,May.11,042-608-6097,36.432886,127.420994,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대청로63번길 24,대전광역시 대덕구 신탄진동 56-3,어린이보호,1,130,,30,May.11,042-608-6097,36.4541408,127.4347852,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 신탄진동로 55,대전광역시 대덕구 신탄진동 161-4,어린이보호,2,130,,30,Dec.17,042-608-6097,36.4484259,127.4356579,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대전로1044번길 33,대전광역시 대덕구 오정동 453-1,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3490366,127.417271,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 오정로75번길 26,대전광역시 대덕구 오정동 311-6,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3524938,127.4086781,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 읍내동 574-1,대전광역시 대덕구 읍내동 574-1,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3776666,127.4275765,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 송촌동 552,대전광역시 대덕구 송촌동 552,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3612186,127.4469791,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 동춘당로126번길 5,대전광역시 대덕구 송촌동 443-1,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3683944,127.4362359,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 한밭대로1087번길 24,대전광역시 대덕구 중리동 440-1,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3600285,127.4196981,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리동 254-8,대전광역시 대덕구 중리동 254-8,어린이보호,2,130,,30,Dec.17,042-608-6097,36.3573161,127.4298824,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 한밭대로1114번길 34-8,대전광역시 대덕구 중리동 223-1,어린이보호,1,130,,30,Aug.11,042-608-6097,36.357161,127.4214252,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리동 498-1,대전광역시 대덕구 중리동 498-1,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3632166,127.4366457,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 한밭대로1114번길 34,대전광역시 대덕구 중리동 223-6,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3570329,127.4223268,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리동 174-1,대전광역시 대덕구 중리동 174-1,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3615993,127.4299741,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리동로41번길 28,대전광역시 대덕구 중리동 388-17,어린이보호,1,130,,30,Aug.11,042-608-6097,36.36307283,127.4283303,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리동 435-1,대전광역시 대덕구 중리동 435-1,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3602661,127.4214359,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 계족로663번길 25,대전광역시 대덕구 법동 284-2,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3686916,127.4265765,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 동춘당로 151,대전광역시 대덕구 법동 195-2,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3665566,127.4343827,2019.3.31
대전광역시 대덕구청,,대전광역시 대덕구 법동 197-1,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3670401,127.4324409,2019.3.31
대전광역시 대덕구청,,대전광역시 대덕구 법동 440-3,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3742406,127.4288113,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대덕대로1454번길 39,대전광역시 대덕구 목상동 174,어린이보호,1,130,,30,Aug.11,042-608-6097,36.4464115,127.4110715,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 신탄진동 132-1,대전광역시 대덕구 신탄진동 132-1,어린이보호,1,130,,30,Aug.11,042-608-6097,36.450037,127.4328819,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 신탄진동 21,대전광역시 대덕구 신탄진동 21,어린이보호,1,130,,30,Aug.11,042-608-6097,36.450219,127.435959,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로249번길 52,대전광역시 대덕구 덕암동 22-5,어린이보호,1,130,,30,Aug.11,042-608-6097,36.4430308,127.4215396,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로246번길 21,대전광역시 대덕구 덕암동 16-1,어린이보호,1,130,,30,Aug.11,042-608-6097,36.4419911,127.4264584,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로168번길 11,대전광역시 대덕구 평촌동 537-1,어린이보호,1,130,,30,Aug.11,042-608-6097,36.4359758,127.4225763,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대덕대로1454번길 94,대전광역시 대덕구 목상동 866-1,어린이보호,1,130,,30,Aug.11,042-608-6097,36.4437941,127.4105915,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대화동 35-934,대전광역시 대덕구 대화동 35-934,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3654524,127.4147811,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 신탄진동 708-26,대전광역시 대덕구 신탄진동 708-26,어린이보호,1,130,,30,Aug.11,042-608-6097,36.4435339,127.430353,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 옛신탄진로 131,대전광역시 대덕구 오정동 445-8,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3514071,127.4190542,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리로43번길 17,대전광역시 대덕구 중리동 392-3,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3628297,127.4241352,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리동 378-12,대전광역시 대덕구 중리동 378-12,어린이보호,1,130,,30,Aug.11,042-608-6097,36.3639556,127.4234237,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대전로1020번길 47,대전광역시 대덕구 오정동 478-5,생활방범,1,130,,30,Nov.11,042-608-6097,36.3486682,127.4194193,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 홍도로73번길 47,대전광역시 대덕구 오정동 201-38,생활방범,1,130,,30,Nov.11,042-608-6097,36.3539734,127.4269848,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대전로1131번길 14-1,대전광역시 대덕구 오정동 99-18,생활방범,2,130200,,30,Dec.17,042-608-6097,36.3553357,127.4142821,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 한밭대로1129번길 61,대전광역시 대덕구 중리동 397-7,생활방범,1,130,,30,Nov.11,042-608-6097,36.3618396,127.4237556,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 한밭대로 1100,대전광역시 대덕구 중리동 230-1,생활방범,1,130,,30,Nov.11,042-608-6097,36.3580714,127.4205867,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대화13길 25,대전광역시 대덕구 대화동 35-642,생활방범,1,130,,30,Nov.11,042-608-6097,36.3657926,127.4166702,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대화로132번안길 77-15,대전광역시 대덕구 대화동 521-2,생활방범,1,130,,30,Nov.11,042-608-6097,36.3685411,127.400236,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 동춘당로31번길 125,대전광역시 대덕구 송촌동 222-49,생활방범,1,130,,30,Nov.11,042-608-6097,36.3574689,127.443244,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 동춘당로31번길 45,대전광역시 대덕구 송촌동 219-4,생활방범,1,130,,30,Nov.11,042-608-6097,36.3599098,127.4440566,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 계족산로36번길 45,대전광역시 대덕구 송촌동 483-17,생활방범,1,130,,30,Nov.11,042-608-6097,36.3619328,127.4374583,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 한밭대로1283번길 46,대전광역시 대덕구 송촌동 243-1,생활방범,2,130200,,30,Dec.17,042-608-6097,36.3556995,127.4402089,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 우암로492번길 22,대전광역시 대덕구 비래동 113-1,생활방범,1,130,,30,Nov.11,042-608-6097,36.3603716,127.4492544,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 비래동로23번길 63,대전광역시 대덕구 비래동 121-1,생활방범,1,130,,30,Nov.11,042-608-6097,36.3572456,127.4468742,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 우암동로15번길 33,대전광역시 대덕구 비래동 117-3,생활방범,1,130,,30,Nov.11,042-608-6097,36.3597977,127.4503492,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 신탄진로844번길 15,대전광역시 대덕구 신탄진동 398-19,생활방범,1,130,,30,Nov.11,042-608-6097,36.4528553,127.4297929,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 남경마을로15번길 40,대전광역시 대덕구 신탄진동 295-22,생활방범,1,130,,30,Nov.11,042-608-6097,36.44330679,127.4316866,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 신탄진동 산2-31,대전광역시 대덕구 신탄진동 산2-31,생활방범,1,130,,30,Nov.11,042-608-6097,36.4479829,127.437258,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 석봉로58번길 10,대전광역시 대덕구 석봉동 185-24,생활방범,1,130,,7,Nov.11,042-608-6097,36.4467624,127.4285704,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로182번길 22,대전광역시 대덕구 평촌동 536-6,생활방범,1,130,,7,Nov.11,042-608-6097,36.4365071,127.4239585,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로162번길 37-11,대전광역시 대덕구 평촌동 225-85,생활방범,1,130,,7,Nov.11,042-608-6097,36.4351486,127.4243474,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 아리랑로113번길 38,대전광역시 대덕구 읍내동 483-57,생활방범,1,130,,7,Nov.11,042-608-6097,36.3756015,127.4193689,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대청로250번길 13,대전광역시 대덕구 용호동 40-1,생활방범,1,130,,7,Nov.11,042-608-6097,36.4483008,127.4526221,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대청호수로1325번길 6,대전광역시 대덕구 이현동 351-3,생활방범,1,130,,7,Nov.11,042-608-6097,36.4109007,127.4630026,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 이현동 145,대전광역시 대덕구 이현동 145,생활방범,1,130,,7,Nov.11,042-608-6097,36.4126352,127.4666421,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대청호수로 1557,대전광역시 대덕구 갈전동 238-10,생활방범,1,130,,7,Nov.11,042-608-6097,36.4277074,127.4660102,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대청호수로 1869-5,대전광역시 대덕구 삼정동 240-13,생활방범,1,130,,7,Nov.11,042-608-6097,36.4423778,127.4669213,2019.3.31
대전광역시 대덕구청,,대전광역시 대덕구 삼정동 269,생활방범,1,130,,7,Nov.11,042-608-6097,36.4472447,127.4655798,2019.3.31
대전광역시 대덕구청,,대전광역시 대덕구 삼정동 308-3,생활방범,1,130,,7,Nov.11,042-608-6097,36.4505296,127.4677595,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 미호동 305-1,대전광역시 대덕구 미호동 305-1,생활방범,1,130,,7,Nov.11,042-608-6097,36.4642469,127.4671558,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대청로 502,대전광역시 대덕구 미호동 271-9,생활방범,1,130,,7,Nov.11,042-608-6097,36.4651256,127.4675159,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대청로526번길 6,대전광역시 대덕구 미호동 264-1,생활방범,1,130,,7,Nov.11,042-608-6097,36.4667899,127.4691465,2019.3.31
대전광역시 대덕구청,,대전광역시 대덕구 미호동 90-4,생활방범,1,130,,7,Nov.11,042-608-6097,36.4697248,127.4723182,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대청로 65,대전광역시 대덕구 신탄진동 52-1,어린이보호,1,130,,7,Jun.12,042-608-6097,36.4539401,127.4371014,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 신탄진남로 26,대전광역시 대덕구 신탄진동 166-3,어린이보호,1,130,,7,Jun.12,042-608-6097,36.4464414,127.4357554,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 석봉로3번길 47,대전광역시 대덕구 석봉동 309-22,어린이보호,1,130,,7,Jun.12,042-608-6097,36.4490965,127.4213744,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 석봉로7번길 24,대전광역시 대덕구 석봉동 307-23,어린이보호,1,130,,7,Jun.12,042-608-6097,36.4482045,127.4234116,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 송촌동 449-7,대전광역시 대덕구 송촌동 449-7,어린이보호,1,130,,7,Jun.12,042-608-6097,36.3655853,127.4362142,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 동춘당로126번길 5,대전광역시 대덕구 송촌동 443-1,어린이보호,3,130200,,30,Aug.18,042-608-6097,36.3681276,127.4357941,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 신탄진로804번길 74,대전광역시 대덕구 신탄진동 133-3,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4498549,127.4341219,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 아리랑로197번길 50,대전광역시 대덕구 읍내동 409-7,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3756219,127.4258826,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 아리랑로197번길 20,대전광역시 대덕구 법동 391-2,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3745566,127.4253598,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로195번길 17,대전광역시 대덕구 덕암동 61-26,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4380574,127.4221917,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암북로70번길 19,대전광역시 대덕구 덕암동 21-9,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4441843,127.4237203,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리로63번길 33,대전광역시 대덕구 중리동 378-4,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3649209,127.4231674,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 우암로 430-1,대전광역시 대덕구 비래동 149-8,어린이보호,2,130200,,30,Aug.18,042-608-6097,36.3569708,127.4544315,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로233번길 12,대전광역시 대덕구 덕암동 44-16,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4413817,127.4237091,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암북로72번길 37,대전광역시 대덕구 덕암동 18-7,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4425032,127.424134,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 동춘당로23번길 51,대전광역시 대덕구 송촌동 560-1,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3593796,127.4449417,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 동서대로1809번길 10,대전광역시 대덕구 송촌동 560-22,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3571635,127.444884,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로159번길 41,대전광역시 대덕구 덕암동 72-1,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4353701,127.4196576,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암로159번길 18,대전광역시 대덕구 덕암동 70-2,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4351561,127.4211814,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 비래서로61번길 56,대전광역시 대덕구 비래동 145-1,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3566866,127.4526428,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 덕암북로96번길 18,대전광역시 대덕구 덕암동 15-6,어린이보호,2,130200,,30,Aug.18,042-608-6097,36.4423036,127.4270495,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리동로41번길 33,대전광역시 대덕구 중리동 157-1,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3626409,127.4273678,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리동로55번길 16,대전광역시 대덕구 중리동 388-18,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3639659,127.4281571,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 계족로586번길 36,대전광역시 대덕구 중리동 103-16,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3642092,127.432765,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 쌍청당로 15,대전광역시 대덕구 중리동 117-1,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3634943,127.434993,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 문평동 42-4,대전광역시 대덕구 문평동 42-4,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4430807,127.3981125,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 문평동 42-4,대전광역시 대덕구 문평동 42-4,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4430677,127.3985524,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 문평동로18번길 21,대전광역시 대덕구 문평동 78-5,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4464015,127.4034745,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 문평동로18번길 21,대전광역시 대덕구 문평동 78-5,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4468934,127.4031205,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대덕대로1448번길 120,대전광역시 대덕구 신일동 1682-8,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4435056,127.4101764,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대덕대로1448번길 120,대전광역시 대덕구 신일동 1682-8,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4430179,127.4108791,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대덕대로1448번길 120,대전광역시 대덕구 신일동 1682-8,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4426727,127.410804,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 오정로76번길 63,대전광역시 대덕구 오정동 274-1,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3540903,127.4132083,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 대전로1087번길 22,대전광역시 대덕구 오정동 382-3,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3514476,127.4141506,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 한남로149번길 28,대전광역시 대덕구 오정동 496-1,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3462891,127.414911,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 비래동로7번길 60,대전광역시 대덕구 비래동 122-3,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3559149,127.446326,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 비래서로61번길 35,대전광역시 대덕구 비래동 138-4,어린이보호,1,130,,30,Jun.12,042-608-6097,36.355849,127.4521482,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 송촌남로47번길 26,대전광역시 대덕구 송촌동 290-1,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3567092,127.442819,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 송촌동 224-5,대전광역시 대덕구 송촌동 224-5,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3577588,127.440413,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 한밭대로1114번길 34-8,대전광역시 대덕구 중리동 223-1,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3574246,127.4209585,2019.3.31
대전광역시 대덕구청,,대전광역시 대덕구 중리동 233-2,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3575052,127.4206125,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리동 201-6,대전광역시 대덕구 중리동 201-6,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3595469,127.427807,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리동 144-2,대전광역시 대덕구 중리동 144-2,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3643294,127.429625,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리로21번길 37,대전광역시 대덕구 중리동 404-25,어린이보호,2,130200,,30,Dec.17,042-608-6097,36.3608986,127.4232321,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리남로40번길 50,대전광역시 대덕구 중리동 388-6,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3633244,127.4276756,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 중리동 105-6,대전광역시 대덕구 중리동 105-6,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3630835,127.4323119,2019.3.31
대전광역시 대덕구청,,대전광역시 대덕구 법동 280-1,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3721795,127.4247303,2019.3.31
대전광역시 대덕구청,,대전광역시 대덕구 법동 283-2,어린이보호,1,130,,30,Jun.12,042-608-6097,36.370754,127.4259362,2019.3.31
대전광역시 대덕구청,,대전광역시 대덕구 법동 286,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3670405,127.4283146,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 계족로664번길 62,대전광역시 대덕구 법동 191-2,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3702562,127.4317693,2019.3.31
대전광역시 대덕구청,,대전광역시 대덕구 법동 205-5,어린이보호,1,130,,30,Jun.12,042-608-6097,36.3654126,127.4315661,2019.3.31
대전광역시 대덕구청,대전광역시 대덕구 신탄진동로35번길 21,대전광역시 대덕구 신탄진동 137-5,어린이보호,1,130,,30,Jun.12,042-608-6097,36.4485819,127.4329658,2019.3.31
