관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
유성구청,,대전광역시 유성구 원신흥동 120-2,차량방범,3,200,45°,30,Jun.12,042-611-2114,36.334887,127.348796,2020.3.3
유성구청,,대전광역시 유성구 장대동 120-5,차량방범,2,200,45°,30,Jun.12,042-611-2114,36.364371,127.329997,2020.3.3
유성구청,,대전광역시 유성구 안산동 324-9,차량방범,4,200,45°,30,Jun.12,042-611-2114,36.415524,127.299854,2020.3.3
유성구청,,대전광역시 유성구 화암동 170-11,차량방범,4,200,45°,30,Jun.12,042-611-2114,36.414803,127.378248,2020.3.3
유성구청,,대전광역시 유성구 자운동 270-11,차량방범,6,200,45°,30,Jun.12,042-611-2114,36.39986,127.346015,2020.3.3
유성구청,,대전광역시 유성구 금고동 572-3,차량방범,1,200,45°,30,Jun.12,042-611-2114,36.458117,127.385245,2020.3.3
유성구청,,대전광역시 유성구 봉산동 947-3,차량방범,1,200,45°,30,Jun.12,042-611-2114,36.439385,127.379224,2020.3.3
유성구청,대전광역시 유성구 은구비로155번길 32-7 (죽동),대전광역시 유성구 죽동 628-1,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.379716,127.324683,2020.3.3
유성구청,,대전광역시 유성구 죽동 617,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.380636,127.324754,2020.3.3
유성구청,대전광역시 유성구 노은동로 165 (지족동),대전광역시 유성구 지족동 915,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.375394,127.322169,2020.3.3
유성구청,대전광역시 유성구 덕명동로16번길 77 (구암동),대전광역시 유성구 구암동 498-15,생활방범,2,200,360°,30,Oct.12,042-611-2114,36.358051,127.312112,2020.3.3
유성구청,대전광역시 유성구 박산로 91 (구암동),대전광역시 유성구 구암동 382-2,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.353681,127.320117,2020.3.3
유성구청,대전광역시 유성구 현충원로480번길 20 (구암동),대전광역시 유성구 구암동 420-3,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.357928,127.323802,2020.3.3
유성구청,,대전광역시 유성구 장대동 480,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.361075,127.333692,2020.3.3
유성구청,"대전광역시 유성구 구즉로 16 (송강동, 한마을아파트)",대전광역시 유성구 송강동 200-4,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.430833,127.384522,2020.3.3
유성구청,,대전광역시 유성구 관평동 1282,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.421799,127.389076,2020.3.3
유성구청,대전광역시 유성구 금남구즉로 1359-29 (봉산동),대전광역시 유성구 봉산동 505,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.447685,127.386018,2020.3.3
유성구청,,대전광역시 유성구 노은동 490,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.371697,127.316974,2020.3.3
유성구청,,대전광역시 유성구 노은동 520-2,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.371877,127.320115,2020.3.3
유성구청,,대전광역시 유성구 지족동 890,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.373772,127.315864,2020.3.3
유성구청,대전광역시 유성구 노은서로210번길 40 (지족동),대전광역시 유성구 지족동 859,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.377927,127.317443,2020.3.3
유성구청,,대전광역시 유성구 지족동 845,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.381937,127.317408,2020.3.3
유성구청,,대전광역시 유성구 하기동 562,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.387054,127.331386,2020.3.3
유성구청,,대전광역시 유성구 반석동 627,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.393286,127.313018,2020.3.3
유성구청,대전광역시 유성구 계룡로46번길 43 (봉명동),대전광역시 유성구 봉명동 568-20,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.353353,127.335696,2020.3.3
유성구청,,대전광역시 유성구 봉명동 542-1,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.352971,127.348111,2020.3.3
유성구청,,대전광역시 유성구 구암동 614-6,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.349044,127.33385,2020.3.3
유성구청,,대전광역시 유성구 구암동 625-3,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.351662,127.329805,2020.3.3
유성구청,,대전광역시 유성구 장대동 364,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.359351,127.339656,2020.3.3
유성구청,대전광역시 유성구 궁동로 60 (궁동),대전광역시 유성구 궁동 72-3,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.364001,127.351228,2020.3.3
유성구청,,대전광역시 유성구 교촌동 629,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.304275,127.315468,2020.3.3
유성구청,대전광역시 유성구 대정로 34 (대정동),대전광역시 유성구 대정동 305,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.315027,127.320229,2020.3.3
유성구청,대전광역시 유성구 진잠로70번길 30 (원내동),대전광역시 유성구 원내동 340-7,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.29810698,127.3178197,2020.3.3
유성구청,,대전광역시 유성구 봉명동 560-14,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.349122,127.339843,2020.3.3
유성구청,,대전광역시 유성구 하기동 539,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.387403,127.324595,2020.3.3
유성구청,,대전광역시 유성구 교촌동 638-1,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.302069,127.314296,2020.3.3
유성구청,대전광역시 유성구 진잠로66번길 45 (원내동),대전광역시 유성구 원내동 341-6,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.298322,127.319383,2020.3.3
유성구청,"대전광역시 유성구 진잠로42번길 88 (원내동, 진잠타운아파트)",대전광역시 유성구 원내동 383,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.296818,127.321211,2020.3.3
유성구청,대전광역시 유성구 계룡로46번길 23 (봉명동),대전광역시 유성구 봉명동 568-1,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.35376538,127.3357241,2020.3.3
유성구청,,대전광역시 유성구 구암동 527-14,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.357508,127.310234,2020.3.3
유성구청,"대전광역시 유성구 유성대로668번길 73 (구암동, 영광주택)",대전광역시 유성구 구암동 597-32,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.352396,127.333776,2020.3.3
유성구청,대전광역시 유성구 대학로151번길 25 (궁동),대전광역시 유성구 궁동 410-13,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.361831,127.349909,2020.3.3
유성구청,대전광역시 유성구 대학로151번길 45 (궁동),대전광역시 유성구 궁동 410-1,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.362634,127.350003,2020.3.3
유성구청,대전광역시 유성구 노은동로87번길 6-19 (노은동),대전광역시 유성구 노은동 538-12,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.369378,127.322967,2020.3.3
유성구청,대전광역시 유성구 송림로48번길 6-10 (하기동),대전광역시 유성구 하기동 529-1,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.387202,127.322434,2020.3.3
유성구청,대전광역시 유성구 은구비로138번길 6 (죽동),대전광역시 유성구 죽동 612-2,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.38058,127.327618,2020.3.3
유성구청,대전광역시 유성구 신성로61번안길 59 (신성동),대전광역시 유성구 신성동119-2,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.391831,127.3494995,2020.3.3
유성구청,대전광역시 유성구 신성로61번길 52 (신성동),대전광역시 유성구 신성동 140-1,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.391249,127.348472,2020.3.3
유성구청,대전광역시 유성구 유성대로1707번길 47 (전민동),대전광역시 유성구 전민동 295-4,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.401412,127.39792,2020.3.3
유성구청,대전광역시 유성구 유성대로1665번길 8-2 (전민동),대전광역시 유성구 전민동 264-1,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.400035,127.394564,2020.3.3
유성구청,,대전광역시 유성구 송강동 16-1,생활방범,2,200,360°,30,Oct.12,042-611-2114,36.43577,127.385956,2020.3.3
유성구청,대전광역시 유성구 봉산로 52 (봉산동),대전광역시 유성구 봉산동 197-14,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.437861,127.385951,2020.3.3
유성구청,대전광역시 유성구 용산2로 2-16 (용산동),대전광역시 유성구 용산동 658,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.42100661,127.3959045,2020.3.3
유성구청,대전광역시 유성구 관들4길 21 (관평동),대전광역시 유성구 관평동 1144,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.424297,127.392927,2020.3.3
유성구청,,대전광역시 유성구 봉산동 710-5,생활방범,1,200,360°,30,Oct.12,042-611-2114,36.44551,127.383849,2020.3.3
유성구청,대전광역시 유성구 엑스포로 222 (원촌동),대전광역시 유성구 원촌동 50,차량방범,2,200,45°,30,Jun.13,042-611-2114,36.376812,127.404128,2020.3.3
유성구청,대전광역시 유성구 한밭대로 458 (궁동),대전광역시 유성구 궁동 498,차량방범,5,200,45°,30,Jun.13,042-611-2114,36.359938,127.349858,2020.3.3
유성구청,대전광역시 유성구 자운로97번길 380 (신봉동),대전광역시 유성구 신봉동 208,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.41251334,127.3374306,2020.3.3
유성구청,대전광역시 유성구 자운로97번길 380 (신봉동),대전광역시 유성구 신봉동 208,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.41251334,127.3374306,2020.3.3
유성구청,대전광역시 유성구 자운로97번길 356 (신봉동),대전광역시 유성구 신봉동 208,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.411092,127.3380618,2020.3.3
유성구청,대전광역시 유성구 자운로97번길 433 (신봉동),대전광역시 유성구 신봉동 253-1,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.41509832,127.3372767,2020.3.3
유성구청,,대전광역시 유성구 신성동8-5,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.382161,127.356138,2020.3.3
유성구청,대전광역시 유성구 진잠로140번길 21 (원내동),대전광역시 유성구 원내동 76-1,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.302538,127.317532,2020.3.3
유성구청,대전광역시 유성구 교촌로6번길 24 (교촌동),대전광역시 유성구 교촌동 635-16,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.301009,127.314884,2020.3.3
유성구청,대전광역시 유성구 진잠로62번길 3 (원내동),대전광역시 유성구 원내동 297-7,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.29728078,127.3167297,2020.3.3
유성구청,대전광역시 유성구 대정로28번길 55 (대정동),대전광역시 유성구 대정동 310,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.315225,127.3232656,2020.3.3
유성구청,대전광역시 유성구 대정로28번길 55 (대정동),대전광역시 유성구 대정동 310,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.315225,127.3232656,2020.3.3
유성구청,대전광역시 유성구 대정로28번길 55 (대정동),대전광역시 유성구 대정동 310,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.315225,127.3232656,2020.3.3
유성구청,대전광역시 유성구 학하서로 74 (계산동),대전광역시 유성구 계산동 254,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.34417,127.299456,2020.3.3
유성구청,대전광역시 유성구 학하서로 74 (계산동),대전광역시 유성구 계산동 254,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.34417,127.299456,2020.3.3
유성구청,대전광역시 유성구 진잠로106번길 87 (원내동),대전광역시 유성구 원내동 89-12,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.301436,127.3201979,2020.3.3
유성구청,대전광역시 유성구 온천서로 91 (장대동),대전광역시 유성구 장대동 347-5,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.362174,127.340123,2020.3.3
유성구청,,대전광역시 유성구 노은동 509-7,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.368267,127.316157,2020.3.3
유성구청,대전광역시 유성구 전민로18번길 22 (전민동),대전광역시 유성구 전민동 369-1,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.397744,127.4032015,2020.3.3
유성구청,대전광역시 유성구 엑스포로 492 (전민동),대전광역시 유성구 전민동 466-2,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.400452,127.406022,2020.3.3
유성구청,대전광역시 유성구 엑스포로 476 (전민동),대전광역시 유성구 전민동 467-3,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.398565,127.405334,2020.3.3
유성구청,,대전광역시 유성구 전민동 463-2,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.400627,127.39942,2020.3.3
유성구청,,대전광역시 유성구 봉명동 646,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.357763,127.349364,2020.3.3
유성구청,,대전광역시 유성구 봉명동 547-8,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.353747,127.344951,2020.3.3
유성구청,,대전광역시 유성구 관평동 667,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.420288,127.384394,2020.3.3
유성구청,,대전광역시 유성구 관평동 670,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.419776,127.388223,2020.3.3
유성구청,대전광역시 유성구 봉산로36번길 20 (봉산동),대전광역시 유성구 봉산동 202-7,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.437275,127.387729,2020.3.3
유성구청,,대전광역시 유성구 노은동 522-1,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.370718,127.32076,2020.3.3
유성구청,,대전광역시 유성구 반석동 655,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.389681,127.314654,2020.3.3
유성구청,대전광역시 유성구 지족로328번길 14-11 (지족동),대전광역시 유성구 지족동 994,생활방범,1,200,360°,30,Jun.13,042-611-2114,36.386767,127.312529,2020.3.3
유성구청,대전광역시 유성구 반석서로 83 (반석동),대전광역시 유성구 반석동 130-2,생활방범,1,200,360°,30,Apr.13,042-611-2114,36.395208,127.3073263,2020.3.3
유성구청,대전광역시 유성구 반석로 54 (반석동),대전광역시 유성구 반석동 310-1,생활방범,1,200,360°,30,Apr.13,042-611-2114,36.391205,127.308521,2020.3.3
유성구청,대전광역시 유성구 월드컵대로307번길 44 (구암동),대전광역시 유성구 구암동 613-3,생활방범,1,200,360°,30,Apr.13,042-611-2114,36.350732,127.334337,2020.3.3
유성구청,대전광역시 유성구 문화원로 46 (궁동),대전광역시 유성구 궁동 469-1,생활방범,1,200,360°,30,Apr.13,042-611-2114,36.359853,127.340833,2020.3.3
유성구청,대전광역시 유성구 대학로179번길 7-1 (궁동),대전광역시 유성구 궁동 431-7,생활방범,1,200,360°,30,Apr.13,042-611-2114,36.36091,127.352992,2020.3.3
유성구청,대전광역시 유성구 궁동로10번길 7 (궁동),대전광역시 유성구 궁동 414-14,생활방범,1,200,360°,30,Apr.13,042-611-2114,36.36219,127.3478962,2020.3.3
유성구청,,대전광역시 유성구 대동 329-7,생활방범,2,200,360°,30,Jul.13,042-611-2114,36.473568,127.393079,2020.3.3
유성구청,대전광역시 유성구 문화원로10번길 51 (장대동),대전광역시 유성구 장대동 360-8,생활방범,1,200,360°,30,Jul.13,042-611-2114,36.359423,127.338029,2020.3.3
유성구청,대전광역시 유성구 유성대로730번길 51 (장대동),대전광역시 유성구 장대동 282-15,생활방범,1,200,360°,30,Jul.13,042-611-2114,36.358156,127.335466,2020.3.3
유성구청,대전광역시 유성구 신성로 19 (신성동),대전광역시 유성구 신성동 380-4,생활방범,1,200,360°,30,Jul.13,042-611-2114,36.386928,127.34454,2020.3.3
유성구청,대전광역시 유성구 용계로 5 (용계동),대전광역시 유성구 용계동 35,생활방범,1,200,360°,30,Jul.13,042-611-2114,36.32714,127.334826,2020.3.3
유성구청,대전광역시 유성구 용계로 88 (용계동),대전광역시 유성구 용계동 64-2,생활방범,1,200,360°,30,Dec.13,042-611-2114,36.325462,127.329617,2020.3.3
유성구청,대전광역시 유성구 박산로140번길 65 (구암동),대전광역시 유성구 구암동 323,생활방범,1,200,360°,30,Dec.13,042-611-2114,36.350367,127.322307,2020.3.3
유성구청,대전광역시 유성구 현충원로485번길 24 (장대동),대전광역시 유성구 장대동 225-39,생활방범,1,200,360°,30,Dec.13,042-611-2114,36.360675,127.325093,2020.3.3
유성구청,대전광역시 유성구 갑동로 77 (갑동),대전광역시 유성구 갑동 388-12,생활방범,1,200,360°,30,Dec.13,042-611-2114,36.361226,127.295459,2020.3.3
유성구청,대전광역시 유성구 지족로349번길 30 (지족동),대전광역시 유성구 지족동 979-12,생활방범,1,200,360°,30,Dec.13,042-611-2114,36.387987,127.316241,2020.3.3
유성구청,대전광역시 유성구 신성남로115번길 12 (신성동),대전광역시 유성구 신성동 124-10,생활방범,1,200,360°,30,Dec.13,042-611-2114,36.390813,127.35124,2020.3.3
유성구청,대전광역시 유성구 엑스포로540번길 23 (전민동),대전광역시 유성구 전민동 382-3,생활방범,1,200,360°,30,Dec.13,042-611-2114,36.40468,127.40609,2020.3.3
유성구청,,대전광역시 유성구 구룡동 40-3,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.447014,127.364606,2020.3.3
유성구청,,대전광역시 유성구 탑립동 597-1,생활방범,1,200,360°,30,Dec.13,042-611-2114,36.409858,127.398034,2020.3.3
유성구청,,대전광역시 유성구 노은동 277-14,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.361158,127.319595,2020.3.3
유성구청,,대전광역시 유성구 갑동 433-70,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.361556,127.301139,2020.3.3
유성구청,,대전광역시 유성구 덕명동 461-83,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.361547,127.302655,2020.3.3
유성구청,,대전광역시 유성구 덕명동 85-4,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.360665,127.302919,2020.3.3
유성구청,,대전광역시 유성구 덕명동 502,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.360051,127.301097,2020.3.3
유성구청,,대전광역시 유성구 덕명동 67-7,생활방범,3,200,360°,30,Dec.13,042-611-2114,36.359292,127.302352,2020.3.3
유성구청,,대전광역시 유성구 덕명동 62,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.35915,127.30418,2020.3.3
유성구청,,대전광역시 유성구 덕명동 104-59,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.358987,127.30095,2020.3.3
유성구청,,대전광역시 유성구 덕명동 47-3,생활방범,1,200,360°,30,Dec.13,042-611-2114,36.358231,127.302684,2020.3.3
유성구청,,대전광역시 유성구 구암동 517-15,생활방범,3,200,360°,30,Dec.13,042-611-2114,36.361442,127.306221,2020.3.3
유성구청,,대전광역시 유성구 구암동 513-2,생활방범,3,200,360°,30,Dec.13,042-611-2114,36.360242,127.307614,2020.3.3
유성구청,대전광역시 유성구 현충원로347번길 40 (구암동),대전광역시 유성구 구암동 652-4,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.360661,127.3083938,2020.3.3
유성구청,대전광역시 유성구 현충원로347번길 5-2 (구암동),대전광역시 유성구 구암동 654-3,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.359595,127.309436,2020.3.3
유성구청,,대전광역시 유성구 구암동 695-1,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.359779,127.305412,2020.3.3
유성구청,대전광역시 유성구 동서대로5번길 31-2 (구암동),대전광역시 유성구 구암동 669-5,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.359003,127.306811,2020.3.3
유성구청,대전광역시 유성구 동서대로5번길 47-2 (구암동),대전광역시 유성구 구암동 671-5,생활방범,3,200,360°,30,Dec.13,042-611-2114,36.358746,127.307705,2020.3.3
유성구청,대전광역시 유성구 덕명동로22번길 30 (구암동),대전광역시 유성구 구암동 679-1,생활방범,3,200,360°,30,Dec.13,042-611-2114,36.358541,127.309657,2020.3.3
유성구청,,대전광역시 유성구 덕명동 58-5,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.358625,127.307026,2020.3.3
유성구청,,대전광역시 유성구 덕명동 532-3,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.357544,127.307014,2020.3.3
유성구청,,대전광역시 유성구 덕명동 1,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.35768,127.308739,2020.3.3
유성구청,대전광역시 유성구 덕명로97번길 13-2 (덕명동),대전광역시 유성구 덕명동 538-5,생활방범,3,200,360°,30,Dec.13,042-611-2114,36.357231,127.308989,2020.3.3
유성구청,,대전광역시 유성구 구암동 495-13,생활방범,3,200,360°,30,Dec.13,042-611-2114,36.356509,127.310399,2020.3.3
유성구청,대전광역시 유성구 덕명서로12번길 29 (덕명동),대전광역시 유성구 덕명동 506-3,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.359719,127.302872,2020.3.3
유성구청,,대전광역시 유성구 덕명동 70-8,생활방범,4,200,360°,30,Dec.13,042-611-2114,36.360142,127.304372,2020.3.3
유성구청,,대전광역시 유성구 덕명동 44-12,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.357698,127.304026,2020.3.3
유성구청,,대전광역시 유성구 덕명동 44-12,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.357698,127.304026,2020.3.3
유성구청,,대전광역시 유성구 덕명동 산11-4,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.356549,127.308003,2020.3.3
유성구청,대전광역시 유성구 덕명로98번길 5-1 (덕명동),대전광역시 유성구 덕명동 546-1,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.356276,127.30903,2020.3.3
유성구청,,대전광역시 유성구 구암동 668,생활방범,2,200,360°,30,Dec.13,042-611-2114,36.359473,127.307175,2020.3.3
유성구청,대전광역시 유성구 북유성대로155번길 45-15 (지족동),대전광역시 유성구 지족동 130-23,생활방범,1,200,360°,30,May.14,042-611-2114,36.379987,127.321527,2020.3.3
유성구청,,대전광역시 유성구 하기동 606,생활방범,1,200,360°,30,May.14,042-611-2114,36.389424,127.332993,2020.3.3
유성구청,대전광역시 유성구 신성남로 29 (신성동),대전광역시 유성구 신성동 253-32,생활방범,1,200,360°,30,May.14,042-611-2114,36.38649,127.348445,2020.3.3
유성구청,대전광역시 유성구 엑스포로295번길 43 (원촌동),대전광역시 유성구 원촌동 115,생활방범,1,200,360°,30,May.14,042-611-2114,36.382595,127.403382,2020.3.3
유성구청,대전광역시 유성구 자운로221번길 120-10 (신봉동),대전광역시 유성구 신봉동 239,생활방범,1,200,360°,30,May.14,042-611-2114,36.41357,127.339756,2020.3.3
유성구청,"대전광역시 유성구 대덕대로556번길 45 (도룡동, 쌍용빌라)",대전광역시 유성구 도룡동 397-4,생활방범,1,200,360°,30,May.14,042-611-2114,36.383414,127.38017,2020.3.3
유성구청,대전광역시 유성구 대덕대로925번길 26-9 (화암동),대전광역시 유성구 화암동 155-12,생활방범,1,200,360°,30,May.14,042-611-2114,36.412695,127.376604,2020.3.3
유성구청,대전광역시 유성구 학하서로 74 (계산동),대전광역시 유성구 계산동 254,생활방범,1,200,360°,30,May.14,042-611-2114,36.34417,127.299456,2020.3.3
유성구청,대전광역시 유성구 진잠로140번길 57 (원내동),대전광역시 유성구 원내동 200-7,생활방범,1,200,360°,30,May.14,042-611-2114,36.300827,127.3177995,2020.3.3
유성구청,대전광역시 유성구 계룡로16번길 83 (구암동),대전광역시 유성구 구암동 603-1,생활방범,1,200,360°,30,May.14,042-611-2114,36.352877,127.331043,2020.3.3
유성구청,,대전광역시 유성구 계산동 736-1,생활방범,2,200,360°,30,May.14,042-611-2114,36.342211,127.301847,2020.3.3
유성구청,대전광역시 유성구 월드컵대로275번길 48 (구암동),대전광역시 유성구 구암동 618-1,생활방범,1,200,360°,30,May.14,042-611-2114,36.350639,127.332087,2020.3.3
유성구청,,대전광역시 유성구 장대동 323-1,생활방범,1,200,360°,30,May.14,042-611-2114,36.364821,127.334841,2020.3.3
유성구청,대전광역시 유성구 월드컵대로308번길 45 (상대동),대전광역시 유성구 상대동 209-4,생활방범,1,200,360°,30,May.14,042-611-2114,36.346893,127.332809,2020.3.3
유성구청,대전광역시 유성구 진잠로70번길 30 (원내동),대전광역시 유성구 원내동 340-7,생활방범,1,200,360°,30,May.14,042-611-2114,36.29810698,127.3178197,2020.3.3
유성구청,,대전광역시 유성구 전민동 257-2,생활방범,2,200,360°,30,Jun.14,042-611-2114,36.405785,127.41092,2020.3.3
유성구청,대전광역시 유성구 계룡로18번길 78 (구암동),대전광역시 유성구 구암동 603-3,생활방범,2,200,360°,30,Jun.14,042-611-2114,36.352781,127.331545,2020.3.3
유성구청,,대전광역시 유성구 대정동 501,생활방범,2,200,360°,30,Jun.14,042-611-2114,36.321756,127.308633,2020.3.3
유성구청,대전광역시 유성구 반석로 140 (반석동),대전광역시 유성구 반석동 463-3,생활방범,2,200,360°,30,Dec.14,042-611-2114,36.38962,127.299384,2020.3.3
유성구청,대전광역시 유성구 대학로81번길 32-11 (궁동),대전광역시 유성구 궁동 451-7,생활방범,1,200,360°,30,Dec.14,042-611-2114,36.362074,127.343155,2020.3.3
유성구청,대전광역시 유성구 어은로58번길 50 (어은동),대전광역시 유성구 어은동 111-11,생활방범,1,200,360°,30,Dec.14,042-611-2114,36.364238,127.358481,2020.3.3
유성구청,,대전광역시 유성구 금탄동 125,생활방범,2,200,360°,30,Dec.14,042-611-2114,36.493977,127.378243,2020.3.3
유성구청,대전광역시 유성구 노은서로108번길 3 (노은동),대전광역시 유성구 노은동 498-29,생활방범,2,200,360°,30,Dec.14,042-611-2114,36.369748,127.315141,2020.3.3
유성구청,대전광역시 유성구 신성남로 67 (신성동),대전광역시 유성구 신성동 210-54,생활방범,1,200,360°,30,Dec.14,042-611-2114,36.387605,127.351211,2020.3.3
유성구청,,대전광역시 유성구 덕명동 475-12,생활방범,2,200,360°,30,Dec.14,042-611-2114,36.345712,127.294975,2020.3.3
유성구청,대전광역시 유성구 안금로 23 (안산동),대전광역시 유성구 안산동 212-5,생활방범,2,200,360°,30,Dec.14,042-611-2114,36.410582,127.299285,2020.3.3
유성구청,,대전광역시 유성구 송정동 351-4,생활방범,2,200,360°,30,Dec.14,042-611-2114,36.281239,127.255069,2020.3.3
유성구청,대전광역시 유성구 한우물로66번길 45 (대정동),대전광역시 유성구 대정동 195-1,생활방범,1,200,360°,30,Dec.14,042-611-2114,36.31217199,127.3274127,2020.3.3
유성구청,,대전광역시 유성구 관평동 1175,생활방범,1,200,360°,30,Dec.14,042-611-2114,36.423183,127.393682,2020.3.3
유성구청,대전광역시 유성구 관용로 33 (관평동),대전광역시 유성구 관평동 544-4,생활방범,2,200,360°,30,Dec.14,042-611-2114,36.416026,127.381171,2020.3.3
유성구청,,대전광역시 유성구 봉명동 326-39,생활방범,1,200,360°,30,Jan.15,042-611-2114,36.352513,127.343435,2020.3.3
유성구청,,대전광역시 유성구 봉명동 328-14,생활방범,1,200,360°,30,Jan.15,042-611-2114,36.351356,127.347779,2020.3.3
유성구청,,대전광역시 유성구 봉명동 302-1,생활방범,1,200,360°,30,Jan.15,042-611-2114,36.34954,127.343728,2020.3.3
유성구청,,대전광역시 유성구 봉명동 315-1,생활방범,1,200,360°,30,Jan.15,042-611-2114,36.348586,127.345585,2020.3.3
유성구청,,대전광역시 유성구 봉명동 364-2,생활방범,1,200,360°,30,Jan.15,042-611-2114,36.348848,127.342474,2020.3.3
유성구청,,대전광역시 유성구 상대동 138-67,생활방범,1,200,360°,30,Jan.15,042-611-2114,36.348235,127.335806,2020.3.3
유성구청,,대전광역시 유성구 봉명동 389-1,생활방범,1,200,360°,30,Jan.15,042-611-2114,36.347185,127.341541,2020.3.3
