관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
대전광역시 동구,,대전광역시 동구 가오동 284-8,생활방범,1,200,,30,Jul.12,042-251-4175,36.3047634,127.4587485,2020.3.5
대전광역시 동구,,대전광역시 동구 대별동 산 5-8,생활방범,1,200,,30,Jul.12,042-251-4175,36.2771677,127.4630602,2020.3.5
대전광역시 동구,,대전광역시 동구 대별동 산 5-8,생활방범,1,200,,30,Jul.12,042-251-4175,36.2767828,127.4629261,2020.3.5
대전광역시 동구,,대전광역시 동구 대별동 산 5-8,생활방범,1,200,,30,Jul.12,042-251-4175,36.2768131,127.4627383,2020.3.5
대전광역시 동구,,대전광역시 동구 추 동 279,생활방범,1,200,,30,Aug.12,042-251-4175,36.3755488,127.4744485,2020.3.5
대전광역시 동구,,대전광역시 동구 판암동 산 10-3,생활방범,1,200,,30,Aug.12,042-251-4175,36.31804513,127.4529861,2020.3.5
대전광역시 동구,,대전광역시 동구 신흥동 148-5,어린이보호,3,200,,30,Apr.13,042-251-4175,36.3244437,127.4410041,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로256번길 21(가양동),,어린이보호,3,200,,30,Apr.13,042-251-4175,36.3453579,127.4478596,2020.3.5
대전광역시 동구,대전광역시 동구 산내로 509(상소동),,어린이보호,3,200,,30,Apr.13,042-251-4175,36.2290768,127.4485723,2020.3.5
대전광역시 동구,대전광역시 동구 옥천로 610(세천동),,어린이보호,3,200,,30,Apr.13,042-251-4175,36.3411888,127.4925467,2020.3.5
대전광역시 동구,대전광역시 동구 천개동로 42(추동),,어린이보호,3,200,,30,Apr.13,042-251-4175,36.3738055,127.4710762,2020.3.5
대전광역시 동구,대전광역시 동구 신기로 59(가오동),,어린이보호,3,200,,30,Apr.13,042-251-4175,36.3098115,127.4526623,2020.3.5
대전광역시 동구,대전광역시 동구 대전로 450(가오동),,어린이보호,3,200,,30,Apr.13,042-251-4175,36.3062307,127.4522587,2020.3.5
대전광역시 동구,대전광역시 동구 옛신탄진로75번길 61(홍도동),,어린이보호,3,200,,30,Apr.13,042-251-4175,36.3468827,127.4190744,2020.3.5
대전광역시 동구,대전광역시 동구 용운로 80(용운동),,어린이보호,3,200,,30,Apr.13,042-251-4175,36.3264678,127.4525236,2020.3.5
대전광역시 동구,,대전광역시 동구 천동 30-2,생활방범,3,200,,30,Apr.13,042-251-4175,36.3157663,127.4461781,2020.3.5
대전광역시 동구,대전광역시 동구 충무로203번길 28-25(인동),,생활방범,3,200,,30,Apr.13,042-251-4175,36.3237081,127.437768,2020.3.5
대전광역시 동구,대전광역시 동구 대청호수로337번길 49(주산동),,생활방범,3,200,,30,Apr.13,042-251-4175,36.3579909,127.4758857,2020.3.5
대전광역시 동구,대전광역시 동구 갱이길 37(가양동),,생활방범,1,200,,30,Jun.13,042-251-4175,36.3376761,127.4420787,2020.3.5
대전광역시 동구,,대전광역시 동구 신하동 174-20,생활방범,1,200,,30,Jun.13,042-251-4175,36.3658385,127.5033198,2020.3.5
대전광역시 동구,대전광역시 동구 한남로7번길 79(홍도동),,생활방범,1,200,,30,Jun.13,042-251-4175,36.3479189,127.4291258,2020.3.5
대전광역시 동구,대전광역시 동구 대전로 674-13(인동),,생활방범,1,200,,30,Jun.13,042-251-4175,36.3208523,127.4391633,2020.3.5
대전광역시 동구,대전광역시 동구 계족로490번길 9(용전동),,생활방범,1,200,,30,Jun.13,042-251-4175,36.3554317,127.4334306,2020.3.5
대전광역시 동구,대전광역시 동구 흥룡로 33(가양동),,생활방범,1,200,,30,Jun.13,042-251-4175,36.3490294,127.4473923,2020.3.5
대전광역시 동구,대전광역시 동구 산내로1352번길 194(낭월동),,생활방범,1,200,,30,Jun.13,042-251-4175,36.2845277,127.4761745,2020.3.5
대전광역시 동구,대전광역시 동구 새울로 99(용운동),,생활방범,1,200,,30,Jun.13,042-251-4175,36.3273592,127.4615373,2020.3.5
대전광역시 동구,대전광역시 동구 새울로 123(용운동),,생활방범,1,200,,30,Jun.13,042-251-4175,36.329346,127.4623642,2020.3.5
대전광역시 동구,대전광역시 동구 용운로 124-40(용운동),,생활방범,1,200,,30,Jun.13,042-251-4175,36.3267116,127.4553944,2020.3.5
대전광역시 동구,대전광역시 동구 대전로1002번길 27(홍도동),,생활방범,1,200,,30,Jun.13,042-251-4175,36.3461057,127.4203618,2020.3.5
대전광역시 동구,대전광역시 동구 새울로91번길 6-3(용운동),,생활방범,1,200,,30,Jun.13,042-251-4175,36.3265579,127.4610568,2020.3.5
대전광역시 동구,,대전광역시 동구 자양동 73-12,생활방범,1,200,,30,Jun.13,042-251-4175,36.3349744,127.4480824,2020.3.5
대전광역시 동구,대전광역시 동구 동서대로 1623(홍도동),,차량방범,4,200,,30,May.13,042-251-4175,36.3467161,127.4307897,2020.3.5
대전광역시 동구,,대전광역시 동구 세천동 549-8,차량방범,2,200,,30,May.13,042-251-4175,36.3353979,127.4843822,2020.3.5
대전광역시 동구,대전광역시 동구 성남로 38-5(성남동),,어린이보호,2,200,,30,May.14,042-251-4175,36.3423005,127.4298864,2020.3.5
대전광역시 동구,대전광역시 동구 대동초등2길 6(대동),,어린이보호,3,200,,30,May.14,042-251-4175,36.3256336,127.4457677,2020.3.5
대전광역시 동구,대전광역시 동구 옥천로180번길 16(판암동),,어린이보호,2,200,,30,May.14,042-251-4175,36.3166667,127.4605707,2020.3.5
대전광역시 동구,대전광역시 동구 계족로489번길 34-4(용전동),,어린이보호,2,200,,30,May.14,042-251-4175,36.3558824,127.4310342,2020.3.5
대전광역시 동구,대전광역시 동구 산서로 1585(대별동),,어린이보호,3,200,,30,May.14,042-251-4175,36.28476813,127.4581989,2020.3.5
대전광역시 동구,,대전광역시 동구 자양동 87-1,어린이보호,3,200,,30,May.14,042-251-4175,36.3396214,127.4515515,2020.3.5
대전광역시 동구,대전광역시 동구 산내로 1414(대성동),,어린이보호,3,200,,30,May.14,042-251-4175,36.2890646,127.4640066,2020.3.5
대전광역시 동구,대전광역시 동구 동부로 198번길 162(용운동),,어린이보호,2,200,,30,May.14,042-251-4175,36.3366299,127.4656101,2020.3.5
대전광역시 동구,대전광역시 동구 학고개로 66-10(이사동),,어린이보호,2,200,,30,May.14,042-251-4175,36.2934016,127.4519008,2020.3.5
대전광역시 동구,대전광역시 동구 대전로316번길 43(대성동),,어린이보호,2,200,,30,May.14,042-251-4175,36.2972177,127.4621669,2020.3.5
대전광역시 동구,대전광역시 동구 용운로 124-14(용운동),,어린이보호,2,200,,30,May.14,042-251-4175,36.3272949,127.4556766,2020.3.5
대전광역시 동구,대전광역시 동구 삼정로 46(삼정동),,어린이보호,2,200,,30,May.14,042-251-4175,36.3172487,127.468461,2020.3.5
대전광역시 동구,,대전광역시 동구 용운동 705,생활방범,2,200,,30,May.14,042-251-4175,36.3336528,127.4545289,2020.3.5
대전광역시 동구,대전광역시 동구 비래서로42번길 51(가양동),,생활방범,2,200,,30,May.14,042-251-4175,36.3517429,127.4483246,2020.3.5
대전광역시 동구,,대전광역시 동구 낭월동 810,생활방범,2,200,,30,May.14,042-251-4175,36.2753052,127.4671337,2020.3.5
대전광역시 동구,대전광역시 동구 정보길 99(소제동),,생활방범,1,200,,30,Jan.15,042-251-4175,36.3364981,127.440362,2020.3.5
대전광역시 동구,대전광역시 동구 미화7길 40(소제동),,생활방범,1,200,,30,Jan.15,042-251-4175,36.3375632,127.4397225,2020.3.5
대전광역시 동구,대전광역시 동구 백룡로6번길 101(대동),,생활방범,1,200,,30,Jan.15,042-251-4175,36.3319417,127.4453036,2020.3.5
대전광역시 동구,대전광역시 동구 대전로 915(삼성동),,생활방범,1,200,,30,Jan.15,042-251-4175,36.3398827,127.4267337,2020.3.5
대전광역시 동구,대전광역시 동구 송촌남로11번길 147(용전동),,생활방범,1,200,,30,Jan.15,042-251-4175,36.3573335,127.4356343,2020.3.5
대전광역시 동구,대전광역시 동구 계족로489번길 22-9(용전동),,생활방범,1,200,,30,Jan.15,042-251-4175,36.3558787,127.4314097,2020.3.5
대전광역시 동구,대전광역시 동구 계족로392번길 52(성남동),,생활방범,1,200,,30,Jan.15,042-251-4175,36.3475474,127.4353539,2020.3.5
대전광역시 동구,대전광역시 동구 달기장3길 1(판암동),,생활방범,1,200,,30,Jan.15,042-251-4175,36.3221168,127.4494298,2020.3.5
대전광역시 동구,,대전광역시 동구 판암동 9-1,생활방범,1,200,,30,Jan.15,042-251-4175,36.3157856,127.4683343,2020.3.5
대전광역시 동구,대전광역시 동구 용운로132번길 13(용운동),,생활방범,1,200,,30,Jan.15,042-251-4175,36.3277738,127.4576937,2020.3.5
대전광역시 동구,대전광역시 동구 충정로 115-32(자양동),,생활방범,1,200,,30,Jan.15,042-251-4175,36.3435938,127.451896,2020.3.5
대전광역시 동구,대전광역시 동구 가양로68번길 9(가양동),,생활방범,1,200,,30,Jan.15,042-251-4175,36.3426456,127.4426225,2020.3.5
대전광역시 동구,대전광역시 동구 동서대로1778번길 43(가양동),,생활방범,1,200,,30,Jan.15,042-251-4175,36.3532588,127.4471608,2020.3.5
대전광역시 동구,대전광역시 동구 충정로 53-4(가양동),,생활방범,1,200,,30,Jan.15,042-251-4175,36.3469834,127.4565693,2020.3.5
대전광역시 동구,,대전광역시 동구 비룡동 246-1,생활방범,1,200,,30,Jan.15,042-251-4175,36.3492589,127.4749849,2020.3.5
대전광역시 동구,대전광역시 동구 계족로409번길 11-1(흥도동),,어린이보호,3,200,,30,May.15,042-251-4175,36.3480708,127.4311245,2020.3.5
대전광역시 동구,대전광역시 동구 광명길 14(대동),,어린이보호,4,200,,30,May.15,042-251-4175,36.3254963,127.4480537,2020.3.5
대전광역시 동구,대전광역시 동구 백룡로48번길 79(대동),,생활방범,1,200,,30,May.15,042-251-4175,36.330391,127.4503297,2020.3.5
대전광역시 동구,대전광역시 동구 천동초등4길 11(천동),,어린이보호,4,200,,30,May.15,042-251-4175,36.3172981,127.4459308,2020.3.5
대전광역시 동구,대전광역시 동구 용운로 204(용운동),,어린이보호,3,200,,30,May.15,042-251-4175,36.3263105,127.463755,2020.3.5
대전광역시 동구,,대전광역시 동구 구도동 388,생활방범,3,200,,30,May.15,042-251-4175,36.2674752,127.4717835,2020.3.5
대전광역시 동구,,대전광역시 동구 구도동 367,생활방범,3,200,,30,May.15,042-251-4175,36.270347,127.4718855,2020.3.5
대전광역시 동구,,대전광역시 동구 구도동 379,생활방범,1,200,,30,May.15,042-251-4175,36.2720467,127.4688385,2020.3.5
대전광역시 동구,대전광역시 동구 우암로 208(가양동),,어린이보호,3,200,,30,May.15,042-251-4175,36.3423933,127.4399809,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로 107(대동),,어린이보호,4,200,,30,May.15,042-251-4175,36.3320057,127.4442735,2020.3.5
대전광역시 동구,대전광역시 동구 백룡로11번길 20(자양동),,어린이보호,5,200,,30,May.15,042-251-4175,36.3372667,127.449926,2020.3.5
대전광역시 동구,대전광역시 동구 우암로277번길 52(가양동),,어린이보호,3,200,,30,May.15,042-251-4175,36.3479976,127.4454508,2020.3.5
대전광역시 동구,대전광역시 동구 계족로 267(소제동),,차량방범,3,200,,30,May.15,042-251-4175,36.3366051,127.4385497,2020.3.5
대전광역시 동구,대전광역시 동구 계족로423번길 20-12(용전동),,생활방범,2,200,,30,Jul.15,042-251-4175,36.3501858,127.4310192,2020.3.5
대전광역시 동구,대전광역시 동구 계족로 433-17(용전동),,생활방범,2,200,,30,Jul.15,042-251-4175,36.3503978,127.4311187,2020.3.5
대전광역시 동구,대전광역시 동구 성남로 15(성남동),,생활방범,1,200,,30,Jul.15,042-251-4175,36.343386,127.429765,2020.3.5
대전광역시 동구,대전광역시 동구 동산초교로22번길 57(홍도동),,생활방범,1,200,,30,Jul.15,042-251-4175,36.3476439,127.4296892,2020.3.5
대전광역시 동구,대전광역시 동구 동산초교로 11(홍도동),,생활방범,2,200,,30,Jul.15,042-251-4175,36.3454589,127.4275217,2020.3.5
대전광역시 동구,대전광역시 동구 선화로214번길 15(정동),,생활방범,2,200,,30,Jul.15,042-251-4175,36.3342475,127.4297296,2020.3.5
대전광역시 동구,대전광역시 동구 인창로 59(인동),,생활방범,1,200,,30,Jul.15,042-251-4175,36.3239758,127.4358515,2020.3.5
대전광역시 동구,,대전광역시 동구 대동 138-8,생활방범,3,200,,30,Jul.15,042-251-4175,36.3290266,127.4423478,2020.3.5
대전광역시 동구,대전광역시 동구 태전로 172(삼성동),,생활방범,1,200,,30,Jul.15,042-251-4175,36.3426445,127.4189711,2020.3.5
대전광역시 동구,대전광역시 동구 대전로 867번길 40-31(삼성동),,생활방범,1,200,,30,Jul.15,042-251-4175,36.3367691,127.427152,2020.3.5
대전광역시 동구,,대전광역시 동구 가오동 64-12,생활방범,1,200,,30,Jul.15,042-251-4175,36.3105803,127.4621017,2020.3.5
대전광역시 동구,,대전광역시 동구 가오동 16-1,생활방범,4,200,,30,Jul.15,042-251-4175,36.3088844,127.4613498,2020.3.5
대전광역시 동구,,대전광역시 동구 삼정동 252-1,생활방범,3,200,,30,Jul.15,042-251-4175,36.3160131,127.4719604,2020.3.5
대전광역시 동구,,대전광역시 동구 판암동 469-20,생활방범,3,200,,30,Jul.15,042-251-4175,36.3159558,127.4553201,2020.3.5
대전광역시 동구,,대전광역시 동구 판암동 738,생활방범,1,200,,30,Jul.15,042-251-4175,36.3237356,127.4490906,2020.3.5
대전광역시 동구,,대전광역시 동구 판암동 563-6,생활방범,2,200,,30,Jul.15,042-251-4175,36.3202022,127.4498345,2020.3.5
대전광역시 동구,대전광역시 동구 광명길 32(용운동),,생활방범,1,200,,30,Jul.15,042-251-4175,36.3247995,127.4489757,2020.3.5
대전광역시 동구,,대전광역시 동구 직동 675-1,생활방범,3,200,,30,Jul.15,042-251-4175,36.4175418,127.4790908,2020.3.5
대전광역시 동구,대전광역시 동구 산내로1396-12(대성동),,생활방범,1,200,,30,Jul.15,042-251-4175,36.2875394,127.4651751,2020.3.5
대전광역시 동구,대전광역시 동구 백룡로5번길 18(자양동),,생활방범,5,200,,30,Jul.15,042-251-4175,36.3368069,127.448401,2020.3.5
대전광역시 동구,,대전광역시 동구 가양동 568-9,생활방범,3,200,,30,Jul.15,042-251-4175,36.3389297,127.4418955,2020.3.5
대전광역시 동구,대전광역시 동구 가양로62번길 51(가양동),,생활방범,5,200,,30,Jul.15,042-251-4175,36.34314732,127.4446032,2020.3.5
대전광역시 동구,대전광역시 동구 충정로130번길 51(가양동),,생활방범,2,200,,30,Jul.15,042-251-4175,36.3446617,127.4510792,2020.3.5
대전광역시 동구,,대전광역시 동구 마산동 482-1,생활방범,2,200,,30,Oct.15,042-251-4175,36.3866132,127.4809232,2020.3.5
대전광역시 동구,,대전광역시 동구 신상동 674,생활방범,2,200,,30,Oct.15,042-251-4175,36.3508353,127.4879492,2020.3.5
대전광역시 동구,,대전광역시 동구 신상동 674,생활방범,1,200,,30,Oct.15,042-251-4175,36.3508115,127.4876461,2020.3.5
대전광역시 동구,대전광역시 동구 동산초교로 15-15(홍도동),,어린이보호,2,200,,30,Mar.16,042-251-4175,36.3448556,127.4265157,2020.3.5
대전광역시 동구,,대전광역시 동구 신흥동 126-17,생활방범,2,200,,30,Mar.16,042-251-4175,36.3244513,127.4454963,2020.3.5
대전광역시 동구,,대전광역시 동구 신흥동 126-17,생활방범,3,200,,30,Mar.16,042-251-4175,36.3243757,127.4450591,2020.3.5
대전광역시 동구,,대전광역시 동구 신흥동 126-17,생활방범,2,200,,30,Mar.16,042-251-4175,36.3239867,127.4453112,2020.3.5
대전광역시 동구,,대전광역시 동구 대동90-3,생활방범,3,200,,30,Mar.16,042-251-4175,36.3267724,127.4443896,2020.3.5
대전광역시 동구,,대전광역시 동구 대동 82-43,생활방범,3,200,,30,Mar.16,042-251-4175,36.3265116,127.4452248,2020.3.5
대전광역시 동구,대전광역시 동구 산내로 748(상소동),,생활방범,3,200,,30,Mar.16,042-251-4175,36.23788686,127.4688448,2020.3.5
대전광역시 동구,,대전광역시 동구 신하동 16-1,생활방범,2,200,,30,Jun.16,042-251-4175,36.3689976,127.5071435,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로 191(자양동),,차량방범,2,200,,30,Jun.16,042-251-4175,36.3388291,127.4483667,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로 192-1(자양동),,차량방범,2,200,,30,Jun.16,042-251-4175,36.3387971,127.448847,2020.3.5
대전광역시 동구,대전광역시 동구 동구청로 198(판암동),,차량방범,2,200,,30,Jun.16,042-251-4175,36.3154659,127.4567033,2020.3.5
대전광역시 동구,,대전광역시 동구 판암동 470-15,차량방범,2,200,,30,Jun.16,042-251-4175,36.3153669,127.4563265,2020.3.5
대전광역시 동구,대전광역시 동구 새울로109번길 18-30(용운동),,어린이보호,4,200,,30,Jul.16,042-251-4175,36.3293794,127.4617792,2020.3.5
대전광역시 동구,,대전광역시 동구 용운동 377-7,생활방범,2,200,,30,Jul.16,042-251-4175,36.3261163,127.4603168,2020.3.5
대전광역시 동구,,대전광역시 동구 용운동 659,생활방범,3,200,,30,Jul.16,042-251-4175,36.3332264,127.4562386,2020.3.5
대전광역시 동구,,대전광역시 동구 대성동 129,어린이보호,4,200,,30,Jul.16,042-251-4175,36.3023609,127.456823,2020.3.5
대전광역시 동구,,대전광역시 동구 대별동 산 5-8,생활방범,2,200,,30,Jul.16,042-251-4175,36.2775785,127.4632801,2020.3.5
대전광역시 동구,,대전광역시 동구 대별동 산 5-8,생활방범,3,200,,30,Jul.16,042-251-4175,36.2767136,127.4630441,2020.3.5
대전광역시 동구,대전광역시 동구 산내로 748(상소동),,생활방범,2,200,,30,Jul.16,042-251-4175,36.23788686,127.4688448,2020.3.5
대전광역시 동구,,대전광역시 동구 상소동 산 1-1,생활방범,4,200,,30,Jul.16,042-251-4175,36.2352824,127.4700996,2020.3.5
대전광역시 동구,,대전광역시 동구 자양동 87-3,생활방범,4,200,,30,Jul.16,042-251-4175,36.3393278,127.4525573,2020.3.5
대전광역시 동구,대전광역시 동구 계족로489번길 4-22(용전동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3563262,127.4320274,2020.3.5
대전광역시 동구,대전광역시 동구 계족로483번길 48-1(용전동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3551263,127.429735,2020.3.5
대전광역시 동구,대전광역시 동구 계족로369번길 6(성남동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3449467,127.4329375,2020.3.5
대전광역시 동구,대전광역시 동구 성남로28번길 6(성남동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3437072,127.4313515,2020.3.5
대전광역시 동구,대전광역시 동구 동산초교로22번길 12(홍도동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3465114,127.4276874,2020.3.5
대전광역시 동구,대전광역시 동구 옛신탄진로 51-16(홍도동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.34471195,127.422694,2020.3.5
대전광역시 동구,대전광역시 동구 현암로61번길 58(삼성동),,생활방범,4,200,,30,Sep.16,042-251-4175,36.3400882,127.4174824,2020.3.5
대전광역시 동구,대전광역시 동구 동서대로1493번길 11(삼성동),,생활방범,4,200,,30,Sep.16,042-251-4175,36.3398922,127.4191611,2020.3.5
대전광역시 동구,,대전광역시 동구 삼성동 343-5,생활방범,2,200,,30,Sep.16,042-251-4175,36.3418064,127.4149212,2020.3.5
대전광역시 동구,대전광역시 동구 대전천북로 30-2(삼성동),,생활방범,2,200,,30,Sep.16,042-251-4175,36.3380325,127.4252457,2020.3.5
대전광역시 동구,대전광역시 동구 대동천좌안4길 83(신안동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3320523,127.4388678,2020.3.5
대전광역시 동구,대전광역시 동구 진보길 12(소제동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3358931,127.4398347,2020.3.5
대전광역시 동구,대전광역시 동구 미화4길 4(소제동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3368956,127.4396074,2020.3.5
대전광역시 동구,대전광역시 동구 미화4길 10(소제동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3371944,127.4395584,2020.3.5
대전광역시 동구,대전광역시 동구 미화4길 10(소제동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3371551,127.4395044,2020.3.5
대전광역시 동구,대전광역시 동구 중앙로193번길 69(중동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3331093,127.428673,2020.3.5
대전광역시 동구,대전광역시 동구 대전로 679-16(인동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3208276,127.4372672,2020.3.5
대전광역시 동구,대전광역시 동구 새터1길 10(신흥동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3229196,127.4445261,2020.3.5
대전광역시 동구,대전광역시 동구 대봉1길 32(대동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3280317,127.4491457,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로110번길 141(대동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3299478,127.4510223,2020.3.5
대전광역시 동구,대전광역시 동구 이화로 40(대동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3314265,127.4479262,2020.3.5
대전광역시 동구,대전광역시 동구 이화로 44(대동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3311629,127.4477435,2020.3.5
대전광역시 동구,대전광역시 동구 대전로 459-12(가오동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3064281,127.4508951,2020.3.5
대전광역시 동구,대전광역시 동구 토천5길 121(천동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3187152,127.4480407,2020.3.5
대전광역시 동구,대전광역시 동구 토천4길 60(천동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3187706,127.447617,2020.3.5
대전광역시 동구,대전광역시 동구 토천4길 60(천동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3187598,127.447617,2020.3.5
대전광역시 동구,,대전광역시 동구 효동 272-25,생활방범,2,200,,30,Sep.16,042-251-4175,36.3178208,127.4387734,2020.3.5
대전광역시 동구,,대전광역시 동구 천동 507-38,생활방범,1,200,,30,Sep.16,042-251-4175,36.3114359,127.4427743,2020.3.5
대전광역시 동구,,대전광역시 동구 가오동 392-24,생활방범,2,200,,30,Sep.16,042-251-4175,36.3051116,127.4512254,2020.3.5
대전광역시 동구,,대전광역시 동구 천동 502-29,생활방범,1,200,,30,Sep.16,042-251-4175,36.3182009,127.4447401,2020.3.5
대전광역시 동구,대전광역시 동구 토천8길 17(천동),,생활방범,3,200,,30,Sep.16,042-251-4175,36.3180575,127.4473894,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로256번길 146(가양동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3472425,127.4541173,2020.3.5
대전광역시 동구,대전광역시 동구 충정로18번길 94(가양동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3461477,127.449252,2020.3.5
대전광역시 동구,대전광역시 동구 신기로101번길 118(판암1동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3133767,127.4579716,2020.3.5
대전광역시 동구,,대전광역시 동구 삼정동 3-4,생활방범,3,200,,30,Sep.16,042-251-4175,36.3310547,127.4804908,2020.3.5
대전광역시 동구,,대전광역시 동구 판암동 535-59,생활방범,1,200,,30,Sep.16,042-251-4175,36.3229718,127.4491965,2020.3.5
대전광역시 동구,대전광역시 동구 중심4길 30(판암동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3210451,127.4515388,2020.3.5
대전광역시 동구,,대전광역시 동구 용운동 273-1,생활방범,4,200,,30,Sep.16,042-251-4175,36.3283193,127.4662594,2020.3.5
대전광역시 동구,,대전광역시 동구 용운동 299-1,생활방범,5,200,,30,Sep.16,042-251-4175,36.3261388,127.4662809,2020.3.5
대전광역시 동구,,대전광역시 동구 비룡동 190-2,생활방범,1,200,,30,Sep.16,042-251-4175,36.3457228,127.4741677,2020.3.5
대전광역시 동구,,대전광역시 동구 삼정동 1-21,생활방범,1,200,,30,Sep.16,042-251-4175,36.3316777,127.4804031,2020.3.5
대전광역시 동구,,대전광역시 동구 추동 237-1,생활방범,1,200,,30,Sep.16,042-251-4175,36.3790022,127.4779443,2020.3.5
대전광역시 동구,대전광역시 동구 산내로574번길 6(상소동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.2294923,127.4547203,2020.3.5
대전광역시 동구,대전광역시 동구 산내로 1314-9(낭월동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.280947,127.4682586,2020.3.5
대전광역시 동구,,대전광역시 동구 자양동 90-11,생활방범,4,200,,30,Sep.16,042-251-4175,36.3373872,127.4530107,2020.3.5
대전광역시 동구,대전광역시 동구 고니길 72(자양동),,생활방범,2,200,,30,Sep.16,042-251-4175,36.3324737,127.4419401,2020.3.5
대전광역시 동구,대전광역시 동구 고니길 78(자양동,,생활방범,2,200,,30,Sep.16,042-251-4175,36.3323466,127.4421113,2020.3.5
대전광역시 동구,대전광역시 동구 매봉로 29(가양동),,생활방범,1,200,,30,Sep.16,042-251-4175,36.3454456,127.4424614,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로263번길 9(가양동),,생활방범,4,200,,30,Sep.16,042-251-4175,36.3443635,127.4459793,2020.3.5
대전광역시 동구,대전광역시 동구 한밭대로1254번길 106(용전동),,생활방범,1,200,,30,Mar.17,042-251-4175,36.3514993,127.4345879,2020.3.5
대전광역시 동구,대전광역시 동구 한밭대로1254번길 67(용전동),,생활방범,1,200,,30,Mar.17,042-251-4175,36.3531854,127.4350525,2020.3.5
대전광역시 동구,대전광역시 동구 계족로438번길 31(용전동),,생활방범,1,200,,30,Mar.17,042-251-4175,36.3508226,127.4342207,2020.3.5
대전광역시 동구,대전광역시 동구 한남로 11(홍도동),,생활방범,1,200,,30,Mar.17,042-251-4175,36.35103393,127.4269348,2020.3.5
대전광역시 동구,대전광역시 동구 홍도로55번길 13(홍도동),,생활방범,1,200,,30,Mar.17,042-251-4175,36.3502229,127.4271581,2020.3.5
대전광역시 동구,대전광역시 동구 홍도로39번길 28(홍도동),,생활방범,1,200,,30,Mar.17,042-251-4175,36.3485034,127.4269399,2020.3.5
대전광역시 동구,대전광역시 동구 새울로123번길 38-21(용운동),,생활방범,1,200,,30,Mar.17,042-251-4175,36.3304272,127.4608674,2020.3.5
대전광역시 동구,대전광역시 동구 새울로109번길 31(용운동),,생활방범,1,200,,30,Mar.17,042-251-4175,36.3282846,127.4600302,2020.3.5
대전광역시 동구,대전광역시 동구 새울로123번길 8-15(용운동),,생활방범,1,200,,30,Mar.17,042-251-4175,36.3300499,127.4623849,2020.3.5
대전광역시 동구,대전광역시 동구 백룡로6번길 51-9(자양동),,생활방범,1,200,,30,Mar.17,042-251-4175,36.3340386,127.447124,2020.3.5
대전광역시 동구,대전광역시 동구 동대전로144번길 34(자양동),,생활방범,1,200,,30,Mar.17,042-251-4175,36.3340018,127.4479284,2020.3.5
대전광역시 동구,대전광역시 동구 백룡로6번길 29-10(자양동),,생활방범,1,200,,30,Mar.17,042-251-4175,36.3346144,127.4474491,2020.3.5
대전광역시 동구,대전광역시 동구 동부로 56-8(판암동),,생활방범,1,200,,30,Mar.17,042-251-4175,36.3203251,127.4585115,2020.3.5
대전광역시 동구,대전광역시 동구 냉천로 700-4(직동),,생활방범,2,200,,30,Mar.17,042-251-4175,36.4181315,127.4782986,2020.3.5
대전광역시 동구,대전광역시 동구 대청호수로 1121(효평동),,생활방범,2,200,,30,Mar.17,042-251-4175,36.4091781,127.4734638,2020.3.5
대전광역시 동구,,대전광역시 동구 효평동 473-10,생활방범,2,200,,30,Mar.17,042-251-4175,36.3988995,127.4683683,2020.3.5
